coverage_id,record_scope,relative_path,extension,size_bytes,sha256,inventory_and_preservation,container_or_manifest_integrity,format_processing,content_specific_check,traceability_check,epistemic_classification_check,visual_review_check,code_reproduction_check,negative_or_limitation_notes,applicable_checks_complete,coverage_state
COV-00212,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/04_PRUEBAS_NUMERICAS/PRUEBAS_NUMERICAS_MAESTRAS_DOCS_41_50.csv,.csv,23459,ea19f876d86a5fb046d4ea197d63091c4a624f384cbbe345ab7190629046aa63,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00213,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/05_DEPENDENCIAS/DEPENDENCIAS_DOCS_41_50.csv,.csv,743,8ccdbf3c63b6c7dad052cc4f4b82afe69dba905d6865424dedc0bc53713be8ca,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00214,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/06_ESTADO_CIENTIFICO/PREGUNTAS_ABIERTAS_DOCS_41_50.csv,.csv,739,fc393628792083cc6ac4310b88a338773dd220545967e4ddc43c3278f8475f57,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00215,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/06_ESTADO_CIENTIFICO/RESULTADOS_SUPERADOS_CORREGIDOS_DOCS_41_50.csv,.csv,806,35e4820874c83a46600aac6ee3f838d52081f748c81010318db42c028e24b5a5,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00216,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/06_ESTADO_CIENTIFICO/SINTESIS_CIENTIFICA_DOCS_41_50.md,.md,1320,15a2737ee84a61d89ffa7442795e819758d50f01e7cfc82b58d8befef9dac11f,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=6,equation_catalog_occurrences_verified=0,claim_candidates_classified=5,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00217,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/07_MANIFIESTO_FUENTES/FUENTES_DATOS_41_50.csv,.csv,4250,49ee4fd0523d5de6f3ca95b6b1996bed7552be4855095164590f15adb9284e27,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00218,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/07_MANIFIESTO_FUENTES/FUENTES_DOCUMENTOS_41_50.csv,.csv,1806,e9191a1cbb647f0c2a3f3ba4338e0341f10796a5bf9ac0a4ee9b54ed8454a892,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00219,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/00_LEEME_FASE_6_HISTORICA.md,.md,1037,352f644c0634f3512bd5343e95d44b8ccc7c6900e4f4e1ccaf595ce7d8229acd,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=7,equation_catalog_occurrences_verified=0,claim_candidates_classified=4,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00220,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/01_RESUMEN_MAQUINA_FASE_6.json,.json,387,6a47a27a9e186b82e06ee9cfc037571acf26c82036ab44cba8b47df70fbb4f81,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00221,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/02_INVENTARIO_ENTREGABLE_FASE_6.csv,.csv,2389,5e3ee4f54691c6a9516ed2d414893ecea4f6c15d6de21bd6cc9a4ccc1fefab7e,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00222,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_51_AUDITORIA_HISTORICA.md,.md,2842,1c8f6d4ad57dfa41ac01f1adc90152d3027e8ceaedae93baa70925ef3a625510,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00223,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_52_AUDITORIA_HISTORICA.md,.md,1966,ddf45a2c130b3d45388cfa4f5147538811b4bf2bfbed67e0151ce968fded52b4,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00224,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_53_AUDITORIA_HISTORICA.md,.md,4022,1230f746ef42c149d1f9f3f9e53742e618e90aa1d149345c143fee01d94d9481,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00225,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_54_AUDITORIA_HISTORICA.md,.md,3328,9c941baa23644dcec50fe3b7343ea19cb028ef277b3109fc96ad8f77e1b4209d,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=3,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00226,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_55_AUDITORIA_HISTORICA.md,.md,3217,8b731848bdc5d463223cfdb1c0c9e10a24b358a2af4b06c74f31797e15d7e685,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=2,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00227,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_56_AUDITORIA_HISTORICA.md,.md,5057,a96d235704343530e2f49f2daa782a64c3cf44f88b1899c79cfb1ed8b907ef1a,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00228,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_57_AUDITORIA_HISTORICA.md,.md,11914,651fcfbdfa426738d4d28db7ffc78a91b4e7af887b273febbf53051327a7ecd5,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00229,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_58_AUDITORIA_HISTORICA.md,.md,7676,24ab57b0463db0c6233148e070b5055da914756dba33e0984d5d4f02f54ad60f,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=15,equation_catalog_occurrences_verified=0,claim_candidates_classified=8,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00230,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/04_PRUEBAS_NUMERICAS/PARAMETROS_MAESTROS_DOCS_51_58.csv,.csv,515,21f18fc737cc42f53cc464bcc719c1f464030c9e323de9e57a95e3efb837626c,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00231,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/04_PRUEBAS_NUMERICAS/PRUEBAS_NUMERICAS_MAESTRAS_DOCS_51_58.csv,.csv,26401,23d77751136ca560290b0d535916e4abc8fe088ab7de7190ed0f80184e0c1b38,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00232,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/05_DEPENDENCIAS/DEPENDENCIAS_DOCS_51_58.csv,.csv,705,86727ffc559c0c3c044fe87dfe90c3658983fa8937695b37a5d5f7e6b0e9fe0e,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00233,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/06_ESTADO_CIENTIFICO/ARBOL_EVOLUTIVO_HISTORICO_DOCS_51_58.md,.md,1753,80170cc74818b5fa5f05ffff4fd89e657cd55de88946e9f1fe92dcd6d8676bc9,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=5,equation_catalog_occurrences_verified=0,claim_candidates_classified=2,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00234,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/06_ESTADO_CIENTIFICO/PREGUNTAS_ABIERTAS_HISTORICAS_DOCS_51_58.csv,.csv,715,1520de7f394d173e08e826f169c40291d506a9df1b70a212bf1d92d00be75f91,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00235,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/06_ESTADO_CIENTIFICO/RESULTADOS_HISTORICOS_Y_CORRECCIONES_DOCS_51_58.csv,.csv,845,41c6fd18e502275059694afa3642a42ec4f504c3a8f27bfb58a5f5fc83dfcaf3,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00236,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/06_ESTADO_CIENTIFICO/SINTESIS_HISTORICA_DOCS_51_58.md,.md,1806,eec8d099735c01801f9f485dd0f5e2fc2293e33db30eb0bcd3290acbebff8406,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=10,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00237,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/07_MANIFIESTO_FUENTES/FUENTES_DATOS_51_58.csv,.csv,3868,f29bfd71add4d0e6c23777bdabfe3375a0c4e657e619387461d67b67397dd061,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00238,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/07_MANIFIESTO_FUENTES/FUENTES_DOCUMENTOS_51_58.csv,.csv,1834,e99008f66cae8dcf8a2935b04cc1b7f74b1a5e829ccc744cc6880de98aa61d94,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00239,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/00_LEEME_AUDITORIA_MODERNA_V61_V69.md,.md,400,ff7c8e0f187df69f45ea7246d3c54d7ff7ff3477d4c3cfc3f55155ae4e0bf5dc,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=4,equation_catalog_occurrences_verified=0,claim_candidates_classified=3,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00240,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/01_RESUMEN_MAQUINA.json,.json,288,8c232d6704511a2d22ea65613efc0044ae1a5226b58e9da60794a101f5469c26,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,json_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00241,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/02_INVENTARIO_ENTREGABLE.csv,.csv,2360,2044ad19f17325923fcbdb1063ca4a93a8421df37d823536a7cfae93f98f277c,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,dataset_catalog_recomputed_exact,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-00242,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V61_AUDITORIA.md,.md,1859,8373471f617babceb3d1ae89e04e9f5336fe04f5197ce9a815068045bce722d0,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00243,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V62_AUDITORIA.md,.md,1848,1732aa3456219ada8d5f21db253d34c36eca2466a641f4df3aa59d19801023e9,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00244,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V63_AUDITORIA.md,.md,2046,81b9652631396f05a425ba59c233905798a7b0c191355144520bea0c2266700d,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00245,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V64_AUDITORIA.md,.md,1767,516765253f0bde13f0bda1d6da0671c0eda145b229cb7b161fec49c195b010a9,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00246,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V65_AUDITORIA.md,.md,1818,f27ea0e9a832655428e270e2b06b643053e8b3903c1f210bfd22e0b12ede0141,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00247,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V66_AUDITORIA.md,.md,1878,73c8bb1cc72f939a7bca6845fb71fb2bf9eeeea1a7b4d343f825848d992389bc,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00248,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V67_AUDITORIA.md,.md,1917,64fe987dc357ca92617a567767ddb1a5b40c414c5714d6a1fa16a134bfa3d9ca,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
COV-00249,physical_outer_member,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V68_AUDITORIA.md,.md,1993,379c5800a8930016ef117199e911296721f884994e3b374c90393528d0f572bb,COVERED,SOURCE_ZIP_INVENTORY_EXTRACTED_EXACT,COVERED,markdown_blocks=12,equation_catalog_occurrences_verified=0,claim_candidates_classified=6,NOT_APPLICABLE,NOT_APPLICABLE,negative_catalog_occurrences=1,True,COVERED_WITH_NEGATIVE_OR_LIMITATION
